Category: ALL
Cores: 10
mu: 0.000313248
lambdaD: 2.21132399
I_percentage: 1
NSteps: 50
Weights threshold: 0.0
Weights threshold mode: NO
Subjects: 212
Total time (s): 3894.31
Triangles count: 10955.75
+------+---------+--------+-------------+------------+
|  CG  | Avg MSE | SD MSE | Avg Pearson | SD Pearson |
+------+---------+--------+-------------+------------+
|  AD  |  0.003  |  0.0   |    0.9662   |    0.02    |
| LMCI |  0.0064 |  0.02  |    0.9225   |    0.18    |
| MCI  |  0.0107 |  0.01  |    0.7677   |    0.28    |
| EMCI |  0.0064 |  0.02  |    0.9163   |    0.2     |
|  CN  |  0.0044 |  0.01  |    0.9453   |    0.1     |
| ALL  |  0.0061 |  0.02  |    0.9093   |    0.19    |
+------+---------+--------+-------------+------------+
+---------------------------------------------------------------------------------+--------+---------+
|                                        ID                                       |  MSE   | Pearson |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4630/ | 0.0038 |  0.9143 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4631/ | 0.0094 |  0.9748 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4654/ | 0.0017 |  0.9724 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4675/ | 0.0003 |  0.984  |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4712/ | 0.0011 |  0.9789 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4715/ | 0.0068 |  0.9524 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4722/ | 0.0009 |  0.9563 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4723/ | 0.0009 |  0.9793 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4729/ | 0.004  |  0.9124 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4757/ | 0.0012 |  0.9418 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4767/ | 0.0016 |  0.9743 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4782/ | 0.0042 |  0.9693 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4807/ | 0.0019 |  0.9138 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4857/ | 0.0027 |  0.9865 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4869/ | 0.0054 |  0.963  |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4873/ | 0.0023 |  0.9622 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4888/ | 0.0016 |  0.9791 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4896/ | 0.0012 |  0.9773 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4902/ | 0.0056 |  0.9678 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4928/ | 0.0103 |  0.9551 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4936/ | 0.001  |  0.9703 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4945/ | 0.0012 |  0.9553 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI5047/ | 0.0009 |  0.9707 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI0150/ | 0.0008 |  0.9118 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI0377/ | 0.0008 |  0.9753 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI0671/ | 0.0008 |  0.9731 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI0908/ | 0.0017 |  0.9703 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI1074/ | 0.0092 |  0.9749 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI1155/ | 0.0005 |  0.9734 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI1352/ | 0.0007 |  0.9829 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI1378/ | 0.0006 |  0.9807 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI1418/ | 0.0189 |  0.8062 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI6033/ | 0.0008 |  0.9694 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI6110/ | 0.0122 |  0.2143 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI6180/ | 0.0239 |  0.4792 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI6222/ | 0.0227 |  0.9731 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI6241/ | 0.0221 |  0.9462 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI6512/ | 0.0028 |  0.9506 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI6541/ | 0.0189 |  0.5132 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI6544/ | 0.0321 |  0.3963 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI6550/ | 0.0252 |  0.2202 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI6591/ | 0.0382 |  0.473  |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI6632/ | 0.0009 |  0.9629 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI6640/ | 0.0014 |  0.9801 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI6702/ | 0.0335 |  0.5944 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI6703/ | 0.0151 |  0.244  |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI6716/ | 0.001  |  0.9799 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI6724/ | 0.0007 |  0.9689 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI6748/ | 0.0026 |  0.9729 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI6775/ | 0.015  |  0.2135 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI6788/ | 0.0014 |  0.9867 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI6830/ | 0.013  |  0.4914 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-MCI6852/ | 0.0039 |  0.9519 |
+---------------------------------------------------------------------------------+--------+---------+
