Category: ALL
LR: 0.0001
Weight Decay: 0.0
Batch: 8
Epochs: 30
Hidden1: 64
Hidden2: 64
Hidden3: 64
Dropout: 0.5
Negative Slope: 0.05
Subjects: 212
Total time (s): 2119.85
+------+---------+--------+-------------+------------+
|  CG  | Avg MSE | SD MSE | Avg Pearson | SD Pearson |
+------+---------+--------+-------------+------------+
|  AD  |  0.0029 | 0.0027 |    0.9613   |   0.0179   |
| LMCI |  0.0062 | 0.0222 |    0.9164   |   0.1821   |
| MCI  |  0.0092 | 0.0093 |    0.7641   |   0.2775   |
| EMCI |  0.0064 | 0.0203 |    0.915    |   0.1976   |
|  CN  |  0.0043 | 0.0099 |    0.9391   |   0.1017   |
| ALL  |  0.0058 | 0.0163 |    0.905    |   0.188    |
+------+---------+--------+-------------+------------+
+-------------------------------------------------------------------+--------+---------+
|                                 ID                                |  MSE   | Pearson |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4675/ | 0.0006 |  0.9781 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4712/ | 0.0024 |  0.9621 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4715/ | 0.0043 |  0.9459 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4722/ | 0.0013 |  0.9531 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4723/ | 0.0008 |  0.9788 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4729/ | 0.0058 |  0.9001 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4757/ | 0.0011 |  0.9364 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4767/ | 0.001  |  0.9687 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4782/ | 0.0019 |  0.9614 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4807/ | 0.0028 |  0.906  |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4857/ | 0.0014 |  0.9811 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4869/ | 0.005  |  0.9684 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4873/ | 0.0025 |  0.9631 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4888/ | 0.0008 |  0.9743 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4896/ | 0.0014 |  0.9785 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4902/ | 0.0039 |  0.9648 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4928/ | 0.0072 |  0.9576 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4936/ | 0.0019 |  0.9661 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4945/ | 0.0018 |  0.9394 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI5047/ | 0.0017 |  0.9645 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-MCI0150/ | 0.0044 |  0.8694 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-MCI0377/ | 0.0008 |  0.9753 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-MCI0671/ | 0.0014 |  0.9658 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-MCI0908/ | 0.0008 |  0.9662 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-MCI1074/ | 0.0084 |  0.974  |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-MCI1155/ | 0.0009 |  0.9759 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-MCI1352/ | 0.0012 |  0.9817 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-MCI1378/ | 0.001  |  0.9723 |
